X Y Z
1.97586e+08 4.79191e+06 0
1.9867e+08 4.83148e+06 0
1.99757e+08 4.87126e+06 0
2.00847e+08 4.91127e+06 0
2.0194e+08 4.95149e+06 0
2.03036e+08 4.99193e+06 0
2.04135e+08 5.03259e+06 0
2.05237e+08 5.07347e+06 0
2.06342e+08 5.11458e+06 0
2.0745e+08 5.1559e+06 0
2.0856e+08 5.19745e+06 0
2.09674e+08 5.23922e+06 0
2.10791e+08 5.28121e+06 0
2.11911e+08 5.32342e+06 0
2.13033e+08 5.36587e+06 0
2.14159e+08 5.40853e+06 0
2.15288e+08 5.45142e+06 0
2.16419e+08 5.49454e+06 0
2.17554e+08 5.53789e+06 0
2.18691e+08 5.58146e+06 0
2.19832e+08 5.62526e+06 0
2.20975e+08 5.66929e+06 0
2.22122e+08 5.71355e+06 0
2.23271e+08 5.75804e+06 0
2.24423e+08 5.80276e+06 0
2.25579e+08 5.84771e+06 0
2.26737e+08 5.89289e+06 0
2.27898e+08 5.9383e+06 0
2.29062e+08 5.98395e+06 0
2.3023e+08 6.02983e+06 0
2.314e+08 6.07595e+06 0
2.32573e+08 6.1223e+06 0
2.33749e+08 6.16888e+06 0
2.34928e+08 6.2157e+06 0
2.3611e+08 6.26276e+06 0
2.37295e+08 6.31006e+06 0
2.38483e+08 6.35759e+06 0
2.39674e+08 6.40536e+06 0
2.40868e+08 6.45337e+06 0
2.42064e+08 6.50162e+06 0
2.43264e+08 6.55011e+06 0
2.44467e+08 6.59884e+06 0
2.45673e+08 6.64781e+06 0
2.46881e+08 6.69703e+06 0
2.48093e+08 6.74648e+06 0
2.49308e+08 6.79618e+06 0
2.50525e+08 6.84612e+06 0
2.51746e+08 6.89631e+06 0
2.52969e+08 6.94674e+06 0
2.54196e+08 6.99742e+06 0
2.55425e+08 7.04834e+06 0
2.56658e+08 7.09951e+06 0
2.57893e+08 7.15093e+06 0
2.59131e+08 7.2026e+06 0
2.60373e+08 7.25451e+06 0
2.61617e+08 7.30667e+06 0
2.62864e+08 7.35909e+06 0
2.64115e+08 7.41175e+06 0
2.65368e+08 7.46467e+06 0
2.66624e+08 7.51783e+06 0
2.67883e+08 7.57125e+06 0
2.69145e+08 7.62492e+06 0
2.7041e+08 7.67884e+06 0
2.71678e+08 7.73302e+06 0
2.72949e+08 7.78745e+06 0
2.74223e+08 7.84214e+06 0
2.755e+08 7.89708e+06 0
2.7678e+08 7.95228e+06 0
2.78063e+08 8.00774e+06 0
2.79348e+08 8.06345e+06 0
2.80637e+08 8.11942e+06 0
2.81929e+08 8.17565e+06 0
2.83224e+08 8.23214e+06 0
2.84521e+08 8.28889e+06 0
2.85822e+08 8.3459e+06 0
2.87126e+08 8.40318e+06 0
2.88432e+08 8.46071e+06 0
2.89742e+08 8.5185e+06 0
2.91054e+08 8.57656e+06 0
2.9237e+08 8.63488e+06 0
2.93688e+08 8.69347e+06 0
2.95009e+08 8.75232e+06 0
2.96334e+08 8.81144e+06 0
2.97661e+08 8.87082e+06 0
2.98991e+08 8.93047e+06 0
3.00325e+08 8.99038e+06 0
3.01661e+08 9.05056e+06 0
3.03e+08 9.11101e+06 0
3.04342e+08 9.17174e+06 0
3.05687e+08 9.23272e+06 0
3.07036e+08 9.29398e+06 0
3.08387e+08 9.35551e+06 0
3.09741e+08 9.41732e+06 0
3.11098e+08 9.47939e+06 0
3.12458e+08 9.54174e+06 0
3.1382e+08 9.60436e+06 0
3.15186e+08 9.66725e+06 0
3.16555e+08 9.73042e+06 0
3.17927e+08 9.79386e+06 0
3.19302e+08 9.85758e+06 0
3.2068e+08 9.92157e+06 0
3.2206e+08 9.98584e+06 0
3.23444e+08 1.00504e+07 0
3.24831e+08 1.01152e+07 0
3.2622e+08 1.01803e+07 0
3.27613e+08 1.02457e+07 0
3.29008e+08 1.03114e+07 0
3.30407e+08 1.03773e+07 0
3.31808e+08 1.04435e+07 0
3.33213e+08 1.051e+07 0
3.3462e+08 1.05768e+07 0
3.36031e+08 1.06439e+07 0
3.37444e+08 1.07112e+07 0
3.3886e+08 1.07789e+07 0
3.40279e+08 1.08468e+07 0
3.41702e+08 1.0915e+07 0
3.43127e+08 1.09835e+07 0
3.44555e+08 1.10523e+07 0
3.45986e+08 1.11214e+07 0
3.4742e+08 1.11907e+07 0
3.48857e+08 1.12604e+07 0
3.50297e+08 1.13303e+07 0
3.5174e+08 1.14005e+07 0
3.53186e+08 1.1471e+07 0
3.54635e+08 1.15418e+07 0
3.56087e+08 1.16129e+07 0
3.57542e+08 1.16843e+07 0
3.59e+08 1.1756e+07 0
3.60461e+08 1.18279e+07 0
3.61924e+08 1.19002e+07 0
3.63391e+08 1.19728e+07 0
3.64861e+08 1.20456e+07 0
3.66333e+08 1.21187e+07 0
3.67809e+08 1.21922e+07 0
3.69288e+08 1.22659e+07 0
3.70769e+08 1.234e+07 0
3.72254e+08 1.24143e+07 0
3.73741e+08 1.24889e+07 0
3.75232e+08 1.25639e+07 0
3.76725e+08 1.26391e+07 0
3.78221e+08 1.27146e+07 0
3.79721e+08 1.27905e+07 0
3.81223e+08 1.28666e+07 0
3.82728e+08 1.2943e+07 0
3.84237e+08 1.30198e+07 0
3.85748e+08 1.30968e+07 0
3.87262e+08 1.31741e+07 0
3.88779e+08 1.32518e+07 0
3.90299e+08 1.33297e+07 0
3.91822e+08 1.3408e+07 0
3.93348e+08 1.34866e+07 0
3.94877e+08 1.35654e+07 0
3.96409e+08 1.36446e+07 0
3.97944e+08 1.37241e+07 0
3.99482e+08 1.38039e+07 0
4.01023e+08 1.3884e+07 0
4.02567e+08 1.39644e+07 0
4.04114e+08 1.40452e+07 0
4.05663e+08 1.41262e+07 0
4.07216e+08 1.42075e+07 0
4.08772e+08 1.42892e+07 0
4.1033e+08 1.43712e+07 0
4.11892e+08 1.44535e+07 0
4.13457e+08 1.45361e+07 0
4.15024e+08 1.4619e+07 0
4.16595e+08 1.47022e+07 0
4.18168e+08 1.47857e+07 0
4.19745e+08 1.48696e+07 0
4.21324e+08 1.49538e+07 0
4.22906e+08 1.50383e+07 0
4.24492e+08 1.51231e+07 0
4.2608e+08 1.52082e+07 0
4.27671e+08 1.52937e+07 0
4.29266e+08 1.53795e+07 0
4.30863e+08 1.54656e+07 0
4.32463e+08 1.5552e+07 0
4.34066e+08 1.56387e+07 0
4.35672e+08 1.57258e+07 0
4.37281e+08 1.58132e+07 0
4.38893e+08 1.59009e+07 0
4.40508e+08 1.59889e+07 0
4.42126e+08 1.60772e+07 0
4.43747e+08 1.61659e+07 0
4.45371e+08 1.62549e+07 0
4.46998e+08 1.63443e+07 0
4.48628e+08 1.64339e+07 0
4.50261e+08 1.65239e+07 0
4.51896e+08 1.66142e+07 0
4.53535e+08 1.67049e+07 0
4.55177e+08 1.67959e+07 0
4.56821e+08 1.68872e+07 0
4.58469e+08 1.69788e+07 0
4.6012e+08 1.70708e+07 0
4.61773e+08 1.71631e+07 0
4.6343e+08 1.72557e+07 0
4.65089e+08 1.73487e+07 0
4.66752e+08 1.7442e+07 0
4.68417e+08 1.75356e+07 0
4.70085e+08 1.76296e+07 0
4.71757e+08 1.77239e+07 0
4.73431e+08 1.78185e+07 0
4.75108e+08 1.79135e+07 0
4.76789e+08 1.80088e+07 0
4.78472e+08 1.81045e+07 0
4.80158e+08 1.82005e+07 0
4.81847e+08 1.82968e+07 0
4.83539e+08 1.83935e+07 0
4.85234e+08 1.84905e+07 0
4.86932e+08 1.85879e+07 0
4.88633e+08 1.86856e+07 0
4.90337e+08 1.87836e+07 0
4.92044e+08 1.8882e+07 0
4.93754e+08 1.89807e+07 0
4.95467e+08 1.90798e+07 0
4.97183e+08 1.91792e+07 0
4.98902e+08 1.92789e+07 0
5.00623e+08 1.93791e+07 0
5.02348e+08 1.94795e+07 0
5.04076e+08 1.95803e+07 0
5.05806e+08 1.96815e+07 0
5.0754e+08 1.97829e+07 0
5.09277e+08 1.98848e+07 0
5.11016e+08 1.9987e+07 0
5.12759e+08 2.00895e+07 0
5.14504e+08 2.01924e+07 0
5.16253e+08 2.02957e+07 0
5.18004e+08 2.03993e+07 0
5.19758e+08 2.05032e+07 0
5.21516e+08 2.06075e+07 0
5.23276e+08 2.07122e+07 0
5.25039e+08 2.08172e+07 0
5.26806e+08 2.09226e+07 0
5.28575e+08 2.10283e+07 0
5.30347e+08 2.11344e+07 0
5.32122e+08 2.12408e+07 0
5.339e+08 2.13476e+07 0
5.35681e+08 2.14548e+07 0
5.37465e+08 2.15623e+07 0
5.39252e+08 2.16702e+07 0
5.41042e+08 2.17784e+07 0
5.42835e+08 2.1887e+07 0
5.44631e+08 2.19959e+07 0
5.4643e+08 2.21052e+07 0
5.48232e+08 2.22149e+07 0
5.50037e+08 2.2325e+07 0
5.51844e+08 2.24354e+07 0
5.53655e+08 2.25461e+07 0
5.55469e+08 2.26573e+07 0
5.57285e+08 2.27688e+07 0
5.59105e+08 2.28806e+07 0
5.60928e+08 2.29929e+07 0
5.62753e+08 2.31055e+07 0
5.64582e+08 2.32184e+07 0
5.66413e+08 2.33318e+07 0
5.68248e+08 2.34455e+07 0
5.70085e+08 2.35595e+07 0
5.71925e+08 2.3674e+07 0
5.73769e+08 2.37888e+07 0
5.75615e+08 2.3904e+07 0
5.77464e+08 2.40195e+07 0
5.79317e+08 2.41355e+07 0
5.81172e+08 2.42518e+07 0
5.8303e+08 2.43684e+07 0
5.84891e+08 2.44855e+07 0
5.86755e+08 2.46029e+07 0
5.88622e+08 2.47207e+07 0
5.90492e+08 2.48389e+07 0
5.92365e+08 2.49575e+07 0
