X Y Z
1.10483e+09 -1.9881e+11 0
1.10996e+09 -1.98804e+11 0
1.1151e+09 -1.98798e+11 0
1.12023e+09 -1.98792e+11 0
1.12537e+09 -1.98787e+11 0
1.13051e+09 -1.98781e+11 0
1.13564e+09 -1.98775e+11 0
1.14078e+09 -1.98769e+11 0
1.14592e+09 -1.98763e+11 0
1.15106e+09 -1.98757e+11 0
1.1562e+09 -1.98751e+11 0
1.16134e+09 -1.98745e+11 0
1.16648e+09 -1.98739e+11 0
1.17162e+09 -1.98733e+11 0
1.17677e+09 -1.98727e+11 0
1.18191e+09 -1.98721e+11 0
1.18705e+09 -1.98715e+11 0
1.1922e+09 -1.98709e+11 0
1.19734e+09 -1.98703e+11 0
1.20249e+09 -1.98697e+11 0
1.20763e+09 -1.98691e+11 0
1.21278e+09 -1.98685e+11 0
1.21793e+09 -1.98679e+11 0
1.22307e+09 -1.98673e+11 0
1.22822e+09 -1.98667e+11 0
1.23337e+09 -1.98661e+11 0
1.23852e+09 -1.98655e+11 0
1.24367e+09 -1.98649e+11 0
1.24882e+09 -1.98643e+11 0
1.25397e+09 -1.98637e+11 0
1.25912e+09 -1.98631e+11 0
1.26427e+09 -1.98625e+11 0
1.26943e+09 -1.98619e+11 0
1.27458e+09 -1.98613e+11 0
1.27973e+09 -1.98607e+11 0
1.28489e+09 -1.98601e+11 0
1.29004e+09 -1.98594e+11 0
1.2952e+09 -1.98588e+11 0
1.30036e+09 -1.98582e+11 0
1.30551e+09 -1.98576e+11 0
1.31067e+09 -1.9857e+11 0
1.31583e+09 -1.98564e+11 0
1.32099e+09 -1.98558e+11 0
1.32615e+09 -1.98552e+11 0
1.33131e+09 -1.98546e+11 0
1.33647e+09 -1.9854e+11 0
1.34163e+09 -1.98534e+11 0
1.34679e+09 -1.98527e+11 0
1.35195e+09 -1.98521e+11 0
1.35711e+09 -1.98515e+11 0
1.36228e+09 -1.98509e+11 0
1.36744e+09 -1.98503e+11 0
1.3726e+09 -1.98497e+11 0
1.37777e+09 -1.98491e+11 0
1.38294e+09 -1.98485e+11 0
1.3881e+09 -1.98478e+11 0
1.39327e+09 -1.98472e+11 0
1.39844e+09 -1.98466e+11 0
1.4036e+09 -1.9846e+11 0
1.40877e+09 -1.98454e+11 0
1.41394e+09 -1.98448e+11 0
1.41911e+09 -1.98441e+11 0
1.42428e+09 -1.98435e+11 0
1.42945e+09 -1.98429e+11 0
1.43462e+09 -1.98423e+11 0
1.43979e+09 -1.98417e+11 0
1.44497e+09 -1.98411e+11 0
1.45014e+09 -1.98404e+11 0
1.45531e+09 -1.98398e+11 0
1.46049e+09 -1.98392e+11 0
1.46566e+09 -1.98386e+11 0
1.47084e+09 -1.9838e+11 0
1.47601e+09 -1.98373e+11 0
1.48119e+09 -1.98367e+11 0
1.48637e+09 -1.98361e+11 0
1.49155e+09 -1.98355e+11 0
1.49672e+09 -1.98348e+11 0
1.5019e+09 -1.98342e+11 0
1.50708e+09 -1.98336e+11 0
1.51226e+09 -1.9833e+11 0
1.51744e+09 -1.98323e+11 0
1.52262e+09 -1.98317e+11 0
1.52781e+09 -1.98311e+11 0
1.53299e+09 -1.98305e+11 0
1.53817e+09 -1.98298e+11 0
1.54335e+09 -1.98292e+11 0
1.54854e+09 -1.98286e+11 0
1.55372e+09 -1.9828e+11 0
1.55891e+09 -1.98273e+11 0
1.56409e+09 -1.98267e+11 0
1.56928e+09 -1.98261e+11 0
1.57447e+09 -1.98254e+11 0
1.57966e+09 -1.98248e+11 0
1.58484e+09 -1.98242e+11 0
1.59003e+09 -1.98235e+11 0
1.59522e+09 -1.98229e+11 0
1.60041e+09 -1.98223e+11 0
1.6056e+09 -1.98216e+11 0
1.61079e+09 -1.9821e+11 0
1.61598e+09 -1.98204e+11 0
1.62118e+09 -1.98197e+11 0
1.62637e+09 -1.98191e+11 0
1.63156e+09 -1.98185e+11 0
1.63676e+09 -1.98178e+11 0
1.64195e+09 -1.98172e+11 0
1.64714e+09 -1.98166e+11 0
1.65234e+09 -1.98159e+11 0
1.65754e+09 -1.98153e+11 0
1.66273e+09 -1.98147e+11 0
1.66793e+09 -1.9814e+11 0
1.67313e+09 -1.98134e+11 0
1.67833e+09 -1.98127e+11 0
1.68352e+09 -1.98121e+11 0
1.68872e+09 -1.98115e+11 0
1.69392e+09 -1.98108e+11 0
1.69912e+09 -1.98102e+11 0
1.70433e+09 -1.98096e+11 0
1.70953e+09 -1.98089e+11 0
1.71473e+09 -1.98083e+11 0
1.71993e+09 -1.98076e+11 0
1.72514e+09 -1.9807e+11 0
1.73034e+09 -1.98063e+11 0
1.73554e+09 -1.98057e+11 0
1.74075e+09 -1.98051e+11 0
1.74596e+09 -1.98044e+11 0
1.75116e+09 -1.98038e+11 0
1.75637e+09 -1.98031e+11 0
1.76158e+09 -1.98025e+11 0
1.76678e+09 -1.98018e+11 0
1.77199e+09 -1.98012e+11 0
1.7772e+09 -1.98005e+11 0
1.78241e+09 -1.97999e+11 0
1.78762e+09 -1.97992e+11 0
1.79283e+09 -1.97986e+11 0
1.79804e+09 -1.97979e+11 0
1.80325e+09 -1.97973e+11 0
1.80847e+09 -1.97967e+11 0
1.81368e+09 -1.9796e+11 0
1.81889e+09 -1.97954e+11 0
1.82411e+09 -1.97947e+11 0
1.82932e+09 -1.97941e+11 0
1.83454e+09 -1.97934e+11 0
1.83975e+09 -1.97927e+11 0
1.84497e+09 -1.97921e+11 0
1.85019e+09 -1.97914e+11 0
1.8554e+09 -1.97908e+11 0
1.86062e+09 -1.97901e+11 0
1.86584e+09 -1.97895e+11 0
1.87106e+09 -1.97888e+11 0
1.87628e+09 -1.97882e+11 0
1.8815e+09 -1.97875e+11 0
1.88672e+09 -1.97869e+11 0
1.89194e+09 -1.97862e+11 0
1.89716e+09 -1.97856e+11 0
1.90239e+09 -1.97849e+11 0
1.90761e+09 -1.97842e+11 0
1.91283e+09 -1.97836e+11 0
1.91806e+09 -1.97829e+11 0
1.92328e+09 -1.97823e+11 0
1.92851e+09 -1.97816e+11 0
1.93373e+09 -1.9781e+11 0
1.93896e+09 -1.97803e+11 0
1.94419e+09 -1.97796e+11 0
1.94942e+09 -1.9779e+11 0
1.95464e+09 -1.97783e+11 0
1.95987e+09 -1.97776e+11 0
1.9651e+09 -1.9777e+11 0
1.97033e+09 -1.97763e+11 0
1.97556e+09 -1.97757e+11 0
1.98079e+09 -1.9775e+11 0
1.98602e+09 -1.97743e+11 0
1.99126e+09 -1.97737e+11 0
1.99649e+09 -1.9773e+11 0
2.00172e+09 -1.97723e+11 0
2.00695e+09 -1.97717e+11 0
2.01219e+09 -1.9771e+11 0
2.01742e+09 -1.97703e+11 0
2.02266e+09 -1.97697e+11 0
2.0279e+09 -1.9769e+11 0
2.03313e+09 -1.97683e+11 0
2.03837e+09 -1.97677e+11 0
2.04361e+09 -1.9767e+11 0
2.04884e+09 -1.97663e+11 0
2.05408e+09 -1.97657e+11 0
2.05932e+09 -1.9765e+11 0
2.06456e+09 -1.97643e+11 0
2.0698e+09 -1.97637e+11 0
2.07504e+09 -1.9763e+11 0
2.08028e+09 -1.97623e+11 0
2.08553e+09 -1.97617e+11 0
2.09077e+09 -1.9761e+11 0
2.09601e+09 -1.97603e+11 0
2.10126e+09 -1.97596e+11 0
2.1065e+09 -1.9759e+11 0
2.11174e+09 -1.97583e+11 0
2.11699e+09 -1.97576e+11 0
2.12224e+09 -1.97569e+11 0
2.12748e+09 -1.97563e+11 0
2.13273e+09 -1.97556e+11 0
2.13798e+09 -1.97549e+11 0
2.14322e+09 -1.97542e+11 0
2.14847e+09 -1.97536e+11 0
2.15372e+09 -1.97529e+11 0
2.15897e+09 -1.97522e+11 0
2.16422e+09 -1.97515e+11 0
2.16947e+09 -1.97509e+11 0
2.17472e+09 -1.97502e+11 0
2.17998e+09 -1.97495e+11 0
2.18523e+09 -1.97488e+11 0
2.19048e+09 -1.97481e+11 0
2.19574e+09 -1.97475e+11 0
2.20099e+09 -1.97468e+11 0
2.20624e+09 -1.97461e+11 0
2.2115e+09 -1.97454e+11 0
2.21675e+09 -1.97447e+11 0
2.22201e+09 -1.9744e+11 0
2.22727e+09 -1.97434e+11 0
2.23253e+09 -1.97427e+11 0
2.23778e+09 -1.9742e+11 0
2.24304e+09 -1.97413e+11 0
2.2483e+09 -1.97406e+11 0
2.25356e+09 -1.97399e+11 0
2.25882e+09 -1.97393e+11 0
2.26408e+09 -1.97386e+11 0
2.26934e+09 -1.97379e+11 0
2.2746e+09 -1.97372e+11 0
2.27987e+09 -1.97365e+11 0
2.28513e+09 -1.97358e+11 0
2.29039e+09 -1.97351e+11 0
2.29566e+09 -1.97344e+11 0
2.30092e+09 -1.97338e+11 0
2.30619e+09 -1.97331e+11 0
2.31145e+09 -1.97324e+11 0
2.31672e+09 -1.97317e+11 0
2.32198e+09 -1.9731e+11 0
2.32725e+09 -1.97303e+11 0
2.33252e+09 -1.97296e+11 0
2.33779e+09 -1.97289e+11 0
2.34306e+09 -1.97282e+11 0
2.34832e+09 -1.97275e+11 0
2.35359e+09 -1.97268e+11 0
2.35886e+09 -1.97262e+11 0
2.36414e+09 -1.97255e+11 0
2.36941e+09 -1.97248e+11 0
2.37468e+09 -1.97241e+11 0
2.37995e+09 -1.97234e+11 0
2.38522e+09 -1.97227e+11 0
2.3905e+09 -1.9722e+11 0
2.39577e+09 -1.97213e+11 0
2.40105e+09 -1.97206e+11 0
2.40632e+09 -1.97199e+11 0
2.4116e+09 -1.97192e+11 0
2.41687e+09 -1.97185e+11 0
2.42215e+09 -1.97178e+11 0
2.42743e+09 -1.97171e+11 0
2.43271e+09 -1.97164e+11 0
2.43799e+09 -1.97157e+11 0
2.44326e+09 -1.9715e+11 0
2.44854e+09 -1.97143e+11 0
2.45382e+09 -1.97136e+11 0
2.45911e+09 -1.97129e+11 0
2.46439e+09 -1.97122e+11 0
2.46967e+09 -1.97115e+11 0
2.47495e+09 -1.97108e+11 0
2.48023e+09 -1.97101e+11 0
2.48552e+09 -1.97094e+11 0
2.4908e+09 -1.97087e+11 0
2.49608e+09 -1.9708e+11 0
2.50137e+09 -1.97073e+11 0
2.50666e+09 -1.97066e+11 0
2.51194e+09 -1.97059e+11 0
2.51723e+09 -1.97051e+11 0
2.52251e+09 -1.97044e+11 0
2.5278e+09 -1.97037e+11 0
2.53309e+09 -1.9703e+11 0
2.53838e+09 -1.97023e+11 0
2.54367e+09 -1.97016e+11 0
2.54896e+09 -1.97009e+11 0
2.55425e+09 -1.97002e+11 0
2.55954e+09 -1.96995e+11 0
2.56483e+09 -1.96988e+11 0
2.57012e+09 -1.96981e+11 0
2.57542e+09 -1.96974e+11 0
2.58071e+09 -1.96966e+11 0
2.586e+09 -1.96959e+11 0
2.5913e+09 -1.96952e+11 0
2.59659e+09 -1.96945e+11 0
2.60189e+09 -1.96938e+11 0
2.60718e+09 -1.96931e+11 0
2.61248e+09 -1.96924e+11 0
2.61777e+09 -1.96916e+11 0
2.62307e+09 -1.96909e+11 0
2.62837e+09 -1.96902e+11 0
2.63367e+09 -1.96895e+11 0
2.63897e+09 -1.96888e+11 0
2.64427e+09 -1.96881e+11 0
2.64957e+09 -1.96874e+11 0
2.65487e+09 -1.96866e+11 0
2.66017e+09 -1.96859e+11 0
2.66547e+09 -1.96852e+11 0
2.67077e+09 -1.96845e+11 0
2.67607e+09 -1.96838e+11 0
2.68138e+09 -1.9683e+11 0
2.68668e+09 -1.96823e+11 0
2.69198e+09 -1.96816e+11 0
2.69729e+09 -1.96809e+11 0
2.70259e+09 -1.96802e+11 0
2.7079e+09 -1.96794e+11 0
2.71321e+09 -1.96787e+11 0
2.71851e+09 -1.9678e+11 0
2.72382e+09 -1.96773e+11 0
2.72913e+09 -1.96765e+11 0
2.73444e+09 -1.96758e+11 0
2.73974e+09 -1.96751e+11 0
2.74505e+09 -1.96744e+11 0
2.75036e+09 -1.96736e+11 0
2.75567e+09 -1.96729e+11 0
2.76099e+09 -1.96722e+11 0
2.7663e+09 -1.96715e+11 0
2.77161e+09 -1.96707e+11 0
2.77692e+09 -1.967e+11 0
2.78223e+09 -1.96693e+11 0
2.78755e+09 -1.96686e+11 0
2.79286e+09 -1.96678e+11 0
2.79818e+09 -1.96671e+11 0
2.80349e+09 -1.96664e+11 0
2.80881e+09 -1.96656e+11 0
2.81412e+09 -1.96649e+11 0
2.81944e+09 -1.96642e+11 0
2.82476e+09 -1.96635e+11 0
2.83008e+09 -1.96627e+11 0
2.83539e+09 -1.9662e+11 0
2.84071e+09 -1.96613e+11 0
2.84603e+09 -1.96605e+11 0
2.85135e+09 -1.96598e+11 0
2.85667e+09 -1.96591e+11 0
2.86199e+09 -1.96583e+11 0
2.86732e+09 -1.96576e+11 0
2.87264e+09 -1.96569e+11 0
2.87796e+09 -1.96561e+11 0
2.88328e+09 -1.96554e+11 0
2.88861e+09 -1.96546e+11 0
2.89393e+09 -1.96539e+11 0
2.89925e+09 -1.96532e+11 0
2.90458e+09 -1.96524e+11 0
2.90991e+09 -1.96517e+11 0
2.91523e+09 -1.9651e+11 0
2.92056e+09 -1.96502e+11 0
2.92589e+09 -1.96495e+11 0
2.93121e+09 -1.96487e+11 0
2.93654e+09 -1.9648e+11 0
2.94187e+09 -1.96473e+11 0
2.9472e+09 -1.96465e+11 0
2.95253e+09 -1.96458e+11 0
2.95786e+09 -1.9645e+11 0
2.96319e+09 -1.96443e+11 0
2.96852e+09 -1.96436e+11 0
2.97385e+09 -1.96428e+11 0
2.97919e+09 -1.96421e+11 0
2.98452e+09 -1.96413e+11 0
2.98985e+09 -1.96406e+11 0
2.99519e+09 -1.96398e+11 0
3.00052e+09 -1.96391e+11 0
3.00586e+09 -1.96383e+11 0
3.01119e+09 -1.96376e+11 0
3.01653e+09 -1.96369e+11 0
3.02186e+09 -1.96361e+11 0
3.0272e+09 -1.96354e+11 0
3.03254e+09 -1.96346e+11 0
3.03788e+09 -1.96339e+11 0
3.04322e+09 -1.96331e+11 0
3.04855e+09 -1.96324e+11 0
3.05389e+09 -1.96316e+11 0
3.05923e+09 -1.96309e+11 0
3.06458e+09 -1.96301e+11 0
3.06992e+09 -1.96294e+11 0
3.07526e+09 -1.96286e+11 0
3.0806e+09 -1.96279e+11 0
3.08594e+09 -1.96271e+11 0
3.09129e+09 -1.96264e+11 0
3.09663e+09 -1.96256e+11 0
3.10197e+09 -1.96248e+11 0
3.10732e+09 -1.96241e+11 0
3.11266e+09 -1.96233e+11 0
3.11801e+09 -1.96226e+11 0
3.12336e+09 -1.96218e+11 0
3.1287e+09 -1.96211e+11 0
3.13405e+09 -1.96203e+11 0
3.1394e+09 -1.96196e+11 0
3.14475e+09 -1.96188e+11 0
3.1501e+09 -1.9618e+11 0
3.15545e+09 -1.96173e+11 0
3.1608e+09 -1.96165e+11 0
3.16615e+09 -1.96158e+11 0
3.1715e+09 -1.9615e+11 0
3.17685e+09 -1.96143e+11 0
3.1822e+09 -1.96135e+11 0
3.18755e+09 -1.96127e+11 0
3.19291e+09 -1.9612e+11 0
3.19826e+09 -1.96112e+11 0
3.20361e+09 -1.96105e+11 0
3.20897e+09 -1.96097e+11 0
3.21432e+09 -1.96089e+11 0
3.21968e+09 -1.96082e+11 0
3.22503e+09 -1.96074e+11 0
3.23039e+09 -1.96066e+11 0
3.23575e+09 -1.96059e+11 0
3.24111e+09 -1.96051e+11 0
3.24646e+09 -1.96043e+11 0
3.25182e+09 -1.96036e+11 0
3.25718e+09 -1.96028e+11 0
3.26254e+09 -1.9602e+11 0
3.2679e+09 -1.96013e+11 0
3.27326e+09 -1.96005e+11 0
3.27862e+09 -1.95997e+11 0
3.28399e+09 -1.9599e+11 0
3.28935e+09 -1.95982e+11 0
3.29471e+09 -1.95974e+11 0
3.30007e+09 -1.95967e+11 0
3.30544e+09 -1.95959e+11 0
3.3108e+09 -1.95951e+11 0
3.31617e+09 -1.95944e+11 0
3.32153e+09 -1.95936e+11 0
3.3269e+09 -1.95928e+11 0
3.33226e+09 -1.95921e+11 0
3.33763e+09 -1.95913e+11 0
3.343e+09 -1.95905e+11 0
3.34836e+09 -1.95897e+11 0
3.35373e+09 -1.9589e+11 0
3.3591e+09 -1.95882e+11 0
3.36447e+09 -1.95874e+11 0
3.36984e+09 -1.95866e+11 0
3.37521e+09 -1.95859e+11 0
3.38058e+09 -1.95851e+11 0
3.38595e+09 -1.95843e+11 0
3.39133e+09 -1.95835e+11 0
3.3967e+09 -1.95828e+11 0
3.40207e+09 -1.9582e+11 0
3.40744e+09 -1.95812e+11 0
3.41282e+09 -1.95804e+11 0
3.41819e+09 -1.95796e+11 0
3.42357e+09 -1.95789e+11 0
3.42894e+09 -1.95781e+11 0
3.43432e+09 -1.95773e+11 0
3.43969e+09 -1.95765e+11 0
3.44507e+09 -1.95757e+11 0
3.45045e+09 -1.9575e+11 0
3.45583e+09 -1.95742e+11 0
3.4612e+09 -1.95734e+11 0
3.46658e+09 -1.95726e+11 0
3.47196e+09 -1.95718e+11 0
3.47734e+09 -1.95711e+11 0
3.48272e+09 -1.95703e+11 0
3.4881e+09 -1.95695e+11 0
3.49348e+09 -1.95687e+11 0
3.49887e+09 -1.95679e+11 0
3.50425e+09 -1.95671e+11 0
3.50963e+09 -1.95663e+11 0
3.51502e+09 -1.95656e+11 0
3.5204e+09 -1.95648e+11 0
3.52578e+09 -1.9564e+11 0
3.53117e+09 -1.95632e+11 0
3.53655e+09 -1.95624e+11 0
3.54194e+09 -1.95616e+11 0
3.54733e+09 -1.95608e+11 0
3.55271e+09 -1.956e+11 0
3.5581e+09 -1.95592e+11 0
3.56349e+09 -1.95585e+11 0
3.56888e+09 -1.95577e+11 0
3.57426e+09 -1.95569e+11 0
3.57965e+09 -1.95561e+11 0
3.58504e+09 -1.95553e+11 0
3.59043e+09 -1.95545e+11 0
3.59583e+09 -1.95537e+11 0
3.60122e+09 -1.95529e+11 0
3.60661e+09 -1.95521e+11 0
3.612e+09 -1.95513e+11 0
3.61739e+09 -1.95505e+11 0
3.62279e+09 -1.95497e+11 0
3.62818e+09 -1.95489e+11 0
3.63357e+09 -1.95481e+11 0
3.63897e+09 -1.95473e+11 0
3.64436e+09 -1.95466e+11 0
3.64976e+09 -1.95458e+11 0
3.65516e+09 -1.9545e+11 0
3.66055e+09 -1.95442e+11 0
3.66595e+09 -1.95434e+11 0
3.67135e+09 -1.95426e+11 0
3.67675e+09 -1.95418e+11 0
3.68215e+09 -1.9541e+11 0
3.68754e+09 -1.95402e+11 0
3.69294e+09 -1.95394e+11 0
3.69834e+09 -1.95386e+11 0
3.70375e+09 -1.95378e+11 0
3.70915e+09 -1.9537e+11 0
3.71455e+09 -1.95362e+11 0
3.71995e+09 -1.95354e+11 0
3.72535e+09 -1.95345e+11 0
3.73076e+09 -1.95337e+11 0
3.73616e+09 -1.95329e+11 0
3.74156e+09 -1.95321e+11 0
3.74697e+09 -1.95313e+11 0
3.75237e+09 -1.95305e+11 0
3.75778e+09 -1.95297e+11 0
3.76319e+09 -1.95289e+11 0
3.76859e+09 -1.95281e+11 0
3.774e+09 -1.95273e+11 0
3.77941e+09 -1.95265e+11 0
3.78482e+09 -1.95257e+11 0
3.79022e+09 -1.95249e+11 0
3.79563e+09 -1.95241e+11 0
3.80104e+09 -1.95233e+11 0
3.80645e+09 -1.95225e+11 0
3.81186e+09 -1.95216e+11 0
3.81727e+09 -1.95208e+11 0
3.82269e+09 -1.952e+11 0
3.8281e+09 -1.95192e+11 0
3.83351e+09 -1.95184e+11 0
