X Y Z
-1.49503e+11 -1.15673e+10 0
-1.49501e+11 -1.15972e+10 0
-1.49498e+11 -1.16271e+10 0
-1.49495e+11 -1.1657e+10 0
-1.49493e+11 -1.16869e+10 0
-1.4949e+11 -1.17168e+10 0
-1.49488e+11 -1.17467e+10 0
-1.49485e+11 -1.17766e+10 0
-1.49482e+11 -1.18065e+10 0
-1.4948e+11 -1.18364e+10 0
-1.49477e+11 -1.18663e+10 0
-1.49475e+11 -1.18961e+10 0
-1.49472e+11 -1.1926e+10 0
-1.49469e+11 -1.19559e+10 0
-1.49467e+11 -1.19858e+10 0
-1.49464e+11 -1.20157e+10 0
-1.49461e+11 -1.20456e+10 0
-1.49459e+11 -1.20755e+10 0
-1.49456e+11 -1.21054e+10 0
-1.49453e+11 -1.21353e+10 0
-1.4945e+11 -1.21652e+10 0
-1.49448e+11 -1.21951e+10 0
-1.49445e+11 -1.2225e+10 0
-1.49442e+11 -1.22549e+10 0
-1.4944e+11 -1.22847e+10 0
-1.49437e+11 -1.23146e+10 0
-1.49434e+11 -1.23445e+10 0
-1.49431e+11 -1.23744e+10 0
-1.49429e+11 -1.24043e+10 0
-1.49426e+11 -1.24342e+10 0
-1.49423e+11 -1.24641e+10 0
-1.4942e+11 -1.24939e+10 0
-1.49418e+11 -1.25238e+10 0
-1.49415e+11 -1.25537e+10 0
-1.49412e+11 -1.25836e+10 0
-1.49409e+11 -1.26135e+10 0
-1.49406e+11 -1.26434e+10 0
-1.49403e+11 -1.26732e+10 0
-1.49401e+11 -1.27031e+10 0
-1.49398e+11 -1.2733e+10 0
-1.49395e+11 -1.27629e+10 0
-1.49392e+11 -1.27928e+10 0
-1.49389e+11 -1.28226e+10 0
-1.49386e+11 -1.28525e+10 0
-1.49384e+11 -1.28824e+10 0
-1.49381e+11 -1.29123e+10 0
-1.49378e+11 -1.29422e+10 0
-1.49375e+11 -1.2972e+10 0
-1.49372e+11 -1.30019e+10 0
-1.49369e+11 -1.30318e+10 0
-1.49366e+11 -1.30617e+10 0
-1.49363e+11 -1.30915e+10 0
-1.4936e+11 -1.31214e+10 0
-1.49358e+11 -1.31513e+10 0
-1.49355e+11 -1.31811e+10 0
-1.49352e+11 -1.3211e+10 0
-1.49349e+11 -1.32409e+10 0
-1.49346e+11 -1.32708e+10 0
-1.49343e+11 -1.33006e+10 0
-1.4934e+11 -1.33305e+10 0
-1.49337e+11 -1.33604e+10 0
-1.49334e+11 -1.33902e+10 0
-1.49331e+11 -1.34201e+10 0
-1.49328e+11 -1.345e+10 0
-1.49325e+11 -1.34798e+10 0
-1.49322e+11 -1.35097e+10 0
-1.49319e+11 -1.35396e+10 0
-1.49316e+11 -1.35694e+10 0
-1.49313e+11 -1.35993e+10 0
-1.4931e+11 -1.36291e+10 0
-1.49307e+11 -1.3659e+10 0
-1.49304e+11 -1.36889e+10 0
-1.49301e+11 -1.37187e+10 0
-1.49298e+11 -1.37486e+10 0
-1.49295e+11 -1.37784e+10 0
-1.49292e+11 -1.38083e+10 0
-1.49289e+11 -1.38382e+10 0
-1.49285e+11 -1.3868e+10 0
-1.49282e+11 -1.38979e+10 0
-1.49279e+11 -1.39277e+10 0
-1.49276e+11 -1.39576e+10 0
-1.49273e+11 -1.39875e+10 0
-1.4927e+11 -1.40173e+10 0
-1.49267e+11 -1.40472e+10 0
-1.49264e+11 -1.4077e+10 0
-1.49261e+11 -1.41069e+10 0
-1.49257e+11 -1.41367e+10 0
-1.49254e+11 -1.41666e+10 0
-1.49251e+11 -1.41964e+10 0
-1.49248e+11 -1.42263e+10 0
-1.49245e+11 -1.42561e+10 0
-1.49242e+11 -1.4286e+10 0
-1.49239e+11 -1.43158e+10 0
-1.49235e+11 -1.43457e+10 0
-1.49232e+11 -1.43755e+10 0
-1.49229e+11 -1.44054e+10 0
-1.49226e+11 -1.44352e+10 0
-1.49223e+11 -1.44651e+10 0
-1.49219e+11 -1.44949e+10 0
-1.49216e+11 -1.45247e+10 0
-1.49213e+11 -1.45546e+10 0
-1.4921e+11 -1.45844e+10 0
-1.49206e+11 -1.46143e+10 0
-1.49203e+11 -1.46441e+10 0
-1.492e+11 -1.4674e+10 0
-1.49197e+11 -1.47038e+10 0
-1.49193e+11 -1.47336e+10 0
-1.4919e+11 -1.47635e+10 0
-1.49187e+11 -1.47933e+10 0
-1.49183e+11 -1.48231e+10 0
-1.4918e+11 -1.4853e+10 0
-1.49177e+11 -1.48828e+10 0
-1.49174e+11 -1.49127e+10 0
-1.4917e+11 -1.49425e+10 0
-1.49167e+11 -1.49723e+10 0
-1.49164e+11 -1.50022e+10 0
-1.4916e+11 -1.5032e+10 0
-1.49157e+11 -1.50618e+10 0
-1.49154e+11 -1.50917e+10 0
-1.4915e+11 -1.51215e+10 0
-1.49147e+11 -1.51513e+10 0
-1.49143e+11 -1.51811e+10 0
-1.4914e+11 -1.5211e+10 0
-1.49137e+11 -1.52408e+10 0
-1.49133e+11 -1.52706e+10 0
-1.4913e+11 -1.53005e+10 0
-1.49126e+11 -1.53303e+10 0
-1.49123e+11 -1.53601e+10 0
-1.4912e+11 -1.53899e+10 0
-1.49116e+11 -1.54198e+10 0
-1.49113e+11 -1.54496e+10 0
-1.49109e+11 -1.54794e+10 0
-1.49106e+11 -1.55092e+10 0
-1.49102e+11 -1.55391e+10 0
-1.49099e+11 -1.55689e+10 0
-1.49096e+11 -1.55987e+10 0
-1.49092e+11 -1.56285e+10 0
-1.49089e+11 -1.56583e+10 0
-1.49085e+11 -1.56881e+10 0
-1.49082e+11 -1.5718e+10 0
